rank	url	company
87	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/501.html	Federated Dept. Stores(FD)
88	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/70.html	Amerada Hess(AHC)
89	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1351.html	Coca-Cola(KO)
90	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1571.html	Weyerhaeuser(WY)
91	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1752.html	Aetna(AET)
92	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/839.html	Mass. Mutual Life Ins.
93	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/10.html	Abbott Laboratories(ABT)
94	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/329.html	Comcast(CMCSK)
95	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/858.html	Merck(MRK)
96	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/402.html	Deere(DE)
97	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1109.html	Raytheon(RTN)
98	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/925.html	Nationwide
99	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1554.html	Washington Mutual(WM)
100	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/560.html	General Dynamics(GD)
101	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2284.html	3M(MMM)
102	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/790.html	Liberty Mutual Ins. Group
103	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/600.html	Halliburton(HAL)
104	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1092.html	Publix Super Markets
105	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/104.html	AMR(AMR)
106	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/191.html	BellSouth(BLS)
107	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1313.html	Tech Data(TECD)
108	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/466.html	Electronic Data Systems(EDS)
109	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/848.html	McDonald's(MCD)
110	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/221.html	Bristol-Myers Squibb(BMY)
111	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1180.html	Sara Lee(SLE)
112	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1363.html	Goodyear Tire &amp; Rubber(GT)
113	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1298.html	Supervalu(SVU)
114	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/273.html	Cendant(CD)
115	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/143.html	AutoNation(AN)
116	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1880.html	Northwestern Mutual
117	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/443.html	Duke Energy(DUK)
118	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/695.html	J.C. Penney(JCP)
119	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/86.html	Wyeth(WYE)
120	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/322.html	Coca-Cola Enterprises(CCE)
121	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/813.html	Lyondell Chemical(LYO)
122	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/372.html	Countrywide Financial(CFC)
123	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/432.html	Dominion Resources(D)
124	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1473.html	UAL(UAUA)
125	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/358.html	Constellation Energy(CEG)
126	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/471.html	Emerson Electric(EMR)
127	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/777.html	Lear(LEA)
128	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2111.html	Visteon(VC)
129	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1139.html	Rite Aid(RAD)
130	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/302.html	Cigna(CI)
131	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/514.html	U.S. Bancorp(USB)
132	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1331.html	Tesoro(TSO)
133	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/981.html	Occidental Petroleum(OXY)
134	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/494.html	Express Scripts(ESRX)
135	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/408.html	Delta Air Lines(DALRQ)
136	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/826.html	Manpower(MAN)
137	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1266.html	Staples(SPLS)
138	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1410.html	TJX(TJX)
139	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1361.html	Gap(GPS)
140	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/740.html	Kimberly-Clark(KMB)
141	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/342.html	Computer Sciences(CSC)
142	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1589.html	Xerox(XRX)
143	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/345.html	ConAgra Foods(CAG)
144	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1026.html	Exelon(EXC)
145	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/800.html	Loews(LTR)
146	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/109.html	Anheuser-Busch(BUD)
147	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1094.html	Pulte Homes(PHM)
148	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/468.html	Eli Lilly(LLY)
149	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1529.html	CBS(CBS)
150	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/643.html	Humana(HUM)
151	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/33.html	AFLAC(AFL)
152	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1572.html	Whirlpool(WHR)
153	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1390.html	Progressive(PGR)
154	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/983.html	Office Depot(ODP)
155	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/455.html	Eastman Kodak(EK)
156	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/300.html	Chubb(CB)
157	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1008.html	Paccar(PCAR)
158	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2333.html	United States Steel(X)
159	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/114.html	Apple Computer(AAPL)
160	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1101.html	Qwest Communications(Q)
161	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/781.html	Lennar(LEN)
162	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/390.html	D.R. Horton(DHI)
163	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/945.html	Nike(NKE)
164	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1487.html	Union Pacific(UNP)
165	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1250.html	Southern(SO)
166	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/754.html	Kohl's(KSS)
167	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1333.html	Texas Instruments(TXN)
168	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3962.html	DIRECTV Group(DTV)
169	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2181.html	Fluor(FLR)
170	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1555.html	Waste Management(WMI)
171	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/237.html	Burlington No. Santa Fe(BNI)
