rank	url	company
112	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2434.html	Fannie Mae
113	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3057.html	Oracle
114	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10893.html	Fluor
115	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10592.html	Express Scripts
116	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/910.html	Coca-Cola Enterprises
117	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11207.html	Google
118	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10209.html	Northwestern Mutual
119	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2149.html	Manpower
120	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/64.html	Bristol-Myers Squibb
121	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10793.html	Delphi
122	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/259.html	Eli Lilly
123	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2102.html	UAL
124	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10192.html	Nationwide
125	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2055.html	Constellation Energy
126	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11151.html	DirecTV Group
127	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/185.html	Goodyear Tire &amp; Rubber
128	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/249.html	Kimberly-Clark
129	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2950.html	U.S. Bancorp
130	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10810.html	Amazon.com
131	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2271.html	TJX
132	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2488.html	Cigna
133	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/445.html	Whirlpool
134	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2024.html	Exelon
135	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2359.html	Massachusetts Mutual Life Insurance
136	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2184.html	Nike
137	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10860.html	World Fuel Services
138	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/364.html	Schering-Plough
139	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2284.html	J.C. Penney
140	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11431.html	International Assets Holding
141	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2214.html	Halliburton
142	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2123.html	Burlington Northern Santa Fe
143	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2103.html	Union Pacific
144	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2161.html	Avnet
145	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10388.html	Capital One Financial
146	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10455.html	Freeport-McMoRan Copper &amp; Gold
147	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/451.html	Xerox
148	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/497.html	Illinois Tool Works
149	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2021.html	Southern
150	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2487.html	Merrill Lynch
151	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3008.html	Arrow Electronics
152	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2416.html	AFLAC
153	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2211.html	Computer Sciences
154	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2044.html	FPL Group
155	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10120.html	Kohl's
156	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2612.html	Bank of New York Mellon Corp.
157	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2014.html	Dominion Resources
158	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10550.html	AES
159	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10137.html	Oneok
160	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/326.html	Altria Group
161	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/316.html	PPG Industries
162	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10849.html	Anadarko Petroleum
163	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10923.html	Devon Energy
164	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/141.html	Eaton
165	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10315.html	Health Net
166	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/101.html	Colgate-Palmolive
167	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2065.html	Continental Airlines
168	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/1057.html	Amgen
169	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11190.html	TRW Automotive Holdings
170	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/318.html	Paccar
171	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10708.html	L-3 Communications
172	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/5000.html	EMC
173	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/408.html	Textron
174	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2444.html	Loews
175	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/226.html	Navistar International
176	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2031.html	PG&amp;E Corp.
177	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11294.html	Viacom
178	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3024.html	Gap
179	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10136.html	Office Depot
180	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2058.html	American Electric Power
181	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/120.html	Cummins
182	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10493.html	AutoNation
183	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/728.html	Smithfield Foods
184	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2020.html	Edison International
185	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10178.html	Integrys Energy Group
186	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2901.html	CBS
187	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/881.html	Sun Microsystems
188	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/299.html	ConAgra Foods
189	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10794.html	Pepsi Bottling
190	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2022.html	Public Service Enterprise Group
191	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2051.html	Consolidated Edison
192	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2689.html	Toys &quot;R&quot; Us
193	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/174.html	General Mills
194	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2032.html	FirstEnergy
195	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/1012.html	Lear
196	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/719.html	Medtronic
197	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10631.html	Qwest Communications
198	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2309.html	Aramark
199	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/108.html	Sara Lee
200	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10588.html	National Oilwell Varco
201	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10533.html	Waste Management
202	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3006.html	Omnicom Group
203	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2485.html	Chubb
204	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2046.html	Duke Energy
205	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2039.html	Entergy
206	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2527.html	State Street Corp.
207	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3160.html	United Services Automobile Association
208	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10664.html	Marriott International
209	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3002.html	Progressive
210	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/242.html	Kellogg
211	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2586.html	SunTrust Banks
212	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10650.html	Jabil Circuit
213	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/827.html	Danaher
214	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11056.html	Reliant Energy
215	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/407.html	Texas Instruments
216	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10597.html	Dean Foods
217	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10479.html	Apache
218	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2828.html	Williams
219	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/566.html	Baxter International
220	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3018.html	Freddie Mac
221	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/319.html	Parker Hannifin
222	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2099.html	US Airways Group
223	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10411.html	Knight
224	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/252.html	Land O'Lakes
225	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10526.html	Penske Automotive Group
226	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10514.html	Coventry Health Care
227	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/459.html	Baker Hughes
228	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2972.html	Circuit City Stores
229	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2981.html	ITT
230	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11109.html	Chesapeake Energy
231	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10834.html	DISH Network
232	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2402.html	Marsh &amp; McLennan
233	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/133.html	R.R. Donnelley &amp; Sons
234	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11419.html	KBR
235	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11092.html	Monsanto
236	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/443.html	Weyerhaeuser
237	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2018.html	Energy Future Holdings
238	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2041.html	CenterPoint Energy
239	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10556.html	Yum Brands
240	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2069.html	CSX
241	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2742.html	Jacobs Engineering Group
242	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2033.html	Xcel Energy
243	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10904.html	Community Health Systems
244	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10570.html	Qualcomm
245	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2469.html	American International Group
246	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2068.html	Southwest Airlines
247	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2216.html	Genuine Parts
248	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/8.html	Air Products &amp; Chemicals
249	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/5019.html	Praxair
250	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/542.html	Smith International
251	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2230.html	Commercial Metals
252	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10043.html	Sempra Energy
253	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11331.html	Western Refining
254	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2023.html	Pepco Holdings
255	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/46.html	Avon Products
256	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2116.html	Norfolk Southern
257	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11237.html	Liberty Global
258	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/951.html	Thermo Fisher Scientific
259	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10094.html	Dollar General
260	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3005.html	BB&amp;T Corp.
261	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10567.html	Starbucks
262	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10421.html	Huntsman
263	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3069.html	Harrah's Entertainment
264	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10820.html	URS
265	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11022.html	Liberty Media
266	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10218.html	SAIC
267	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/201.html	H.J. Heinz
268	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11129.html	Enbridge Energy Partners
269	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10558.html	BJ's Wholesale Club
270	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2343.html	Unum Group
271	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11295.html	Genworth Financial
272	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10899.html	Calpine
273	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10203.html	Principal Financial
274	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2497.html	Lincoln National
275	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/994.html	Terex
276	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11253.html	Mosaic
277	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/510.html	Masco
278	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2576.html	PNC Financial Services Group
279	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2367.html	Guardian Life Ins. Co. of America
280	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2684.html	Regions Financial
281	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/356.html	Rohm &amp; Haas
282	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10932.html	Visteon
283	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2176.html	Tenet Healthcare
284	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/140.html	Eastman Kodak
285	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2047.html	DTE Energy
286	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11380.html	Energy Transfer Equity
287	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10451.html	Hartford Financial Services
288	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2011.html	Progress Energy
289	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10040.html	NiSource
290	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2778.html	Limited Brands
291	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11356.html	Global Partners
292	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10805.html	Sanmina-SCI
293	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2100.html	YRC Worldwide
294	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10808.html	Reynolds American
295	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/3084.html	First Data
296	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11234.html	GameStop
297	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2227.html	Automatic Data Processing
298	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10727.html	Reliance Steel &amp; Aluminum
299	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11193.html	Assurant
300	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/10666.html	C.H. Robinson Worldwide
301	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2858.html	Nordstrom
302	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2987.html	Fifth Third Bancorp
303	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/11070.html	eBay
304	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/884.html	Pilgrim's Pride
305	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2941.html	Hertz Global Holdings
306	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/5004.html	AGCO
307	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2430.html	Aon
308	http://money.cnn.com/magazines/fortune/fortune500/2009/snapshots/2231.html	Centex
