rank	url	company
40	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2358.html	MetLife
41	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/235.html	Johnson & Johnson
42	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/81.html	Caterpillar
43	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/321.html	PepsiCo
44	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10199.html	State Farm Insurance Cos.
45	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/327.html	ConocoPhillips
46	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/5035.html	Comcast
47	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10186.html	WellPoint
48	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/324.html	Pfizer
49	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10810.html	Amazon.com
50	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/421.html	United Technologies
51	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/1053.html	Dell
52	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/134.html	Dow Chemical
53	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2071.html	United Parcel Service
54	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/642.html	Intel
55	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11207.html	Google
56	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2686.html	Lowe's
57	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/100.html	Coca-Cola
58	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/280.html	Merck
59	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/263.html	Lockheed Martin
60	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/5009.html	Cisco Systems
61	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10034.html	Best Buy
62	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2908.html	Safeway
63	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2067.html	FedEx
64	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10897.html	Enterprise Products Partners
65	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2197.html	Sysco
66	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2190.html	Walt Disney
67	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/236.html	Johnson Controls
68	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10777.html	Goldman Sachs Group
69	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2999.html	CHS
70	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/4.html	Abbott Laboratories
71	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2292.html	Sears Holdings
72	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/136.html	DuPont
73	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2212.html	Humana
74	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10860.html	World Fuel Services
75	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/204.html	Hess
76	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10511.html	Ingram Micro
77	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11014.html	Plains All American Pipeline
78	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11.html	Honeywell International
79	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2102.html	United Continental Holdings
80	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3057.html	Oracle
81	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10009.html	Liberty Mutual Insurance Group
82	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10015.html	HCA Holdings
83	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2126.html	Delta Air Lines
84	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10886.html	Aetna
85	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/128.html	Deere
86	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2198.html	Supervalu
87	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2015.html	Sprint Nextel
88	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/293.html	Mondelēz International
89	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2350.html	New York Life Insurance
90	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2493.html	American Express
91	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/6213.html	News Corp.
92	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10384.html	Allstate
93	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/556.html	Tyson Foods
94	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2359.html	Massachusetts Mutual Life Insurance
95	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/553.html	Tesoro
96	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3515.html	Morgan Stanley
97	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10606.html	TIAA-CREF
98	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/169.html	General Dynamics
99	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11473.html	Philip Morris International
100	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10192.html	Nationwide
101	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/284.html	3M
102	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11151.html	DirecTV
103	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2488.html	Cigna
104	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/289.html	Murphy Oil
105	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10472.html	Time Warner
106	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2214.html	Halliburton
107	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/229.html	International Paper
108	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2248.html	Publix Super Markets
109	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2302.html	Macy's
110	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10893.html	Fluor
111	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2262.html	McDonald's
112	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10451.html	Hartford Financial Services Group
113	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2681.html	Rite Aid
114	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10209.html	Northwestern Mutual
115	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2271.html	TJX
116	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2490.html	Travelers Cos.
117	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2161.html	Avnet
118	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2416.html	Aflac
119	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/5048.html	Tech Data
120	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/305.html	Northrop Grumman
121	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2135.html	AMR
122	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10161.html	Staples
123	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/143.html	Emerson Electric
124	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/342.html	Raytheon
125	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/309.html	Occidental Petroleum
126	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2184.html	Nike
127	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10388.html	Capital One Financial
128	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/15.html	Alcoa
129	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2024.html	Exelon
130	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/259.html	Eli Lilly
131	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/451.html	Xerox
132	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2950.html	U.S. Bancorp
133	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/5000.html	EMC
134	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11590.html	Time Warner Cable
135	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/459.html	Baker Hughes
136	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/249.html	Kimberly-Clark
137	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/185.html	Goodyear Tire & Rubber
138	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2103.html	Union Pacific
139	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3160.html	United Services Automobile Assn.
140	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2149.html	ManpowerGroup
141	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3008.html	Arrow Electronics
142	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11810.html	PBF Energy
143	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/658.html	HollyFrontier
144	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10588.html	National Oilwell Varco
145	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2046.html	Duke Energy
146	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/632.html	Nucor
147	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10958.html	United States Steel
148	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10120.html	Kohl's
149	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10570.html	Qualcomm
150	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10712.html	CenturyLink
151	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11787.html	Kraft Foods Group
152	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/827.html	Danaher
153	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10550.html	AES
154	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/445.html	Whirlpool
155	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/497.html	Illinois Tool Works
156	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10455.html	Freeport-McMoRan Copper & Gold
157	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11356.html	Global Partners
158	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/64.html	Bristol-Myers Squibb
159	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/326.html	Altria Group
160	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/120.html	Cummins
161	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11380.html	Energy Transfer Equity
162	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/1057.html	Amgen
163	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10650.html	Jabil Circuit
164	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2068.html	Southwest Airlines
165	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/101.html	Colgate-Palmolive
166	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3002.html	Progressive
167	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10479.html	Apache
168	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/318.html	Paccar
169	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/174.html	General Mills
170	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2576.html	PNC Financial Services Group
171	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2021.html	Southern
172	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/719.html	Medtronic
173	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11190.html	TRW Automotive Holdings
174	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/427.html	Marathon Oil
175	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10094.html	Dollar General
176	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2211.html	Computer Sciences
177	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10493.html	AutoNation
178	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11357.html	Icahn Enterprises
179	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3024.html	Gap
180	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2612.html	Bank of New York Mellon Corp.
181	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2032.html	FirstEnergy
182	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/316.html	PPG Industries
183	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2031.html	PG&E; Corp.
184	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10904.html	Community Health Systems
185	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2058.html	American Electric Power
186	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2901.html	CBS
187	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/1012.html	Lear
188	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2444.html	Loews
189	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10834.html	DISH Network
190	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2044.html	NextEra Energy
191	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3006.html	Omnicom Group
192	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/242.html	Kellogg
193	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/566.html	Baxter International
194	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/252.html	Land O'Lakes
195	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10514.html	Coventry Health Care
196	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11070.html	eBay
197	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10708.html	L-3 Communications
198	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11294.html	Viacom
199	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2099.html	US Airways Group
200	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10533.html	Waste Management
201	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10556.html	Yum Brands
202	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2485.html	Chubb
203	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10526.html	Penske Automotive Group
204	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2689.html	Toys "R" Us
205	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2309.html	Aramark
206	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11092.html	Monsanto
207	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10849.html	Anadarko Petroleum
208	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10567.html	Starbucks
209	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/299.html	ConAgra Foods
210	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2014.html	Dominion Resources
211	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/319.html	Parker-Hannifin
212	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2020.html	Edison International
213	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/728.html	Smithfield Foods
214	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2216.html	Genuine Parts
215	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2284.html	J.C. Penney
216	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/226.html	Navistar International
217	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10597.html	Dean Foods
218	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/407.html	Texas Instruments
219	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10137.html	Oneok
220	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/951.html	Thermo Fisher Scientific
221	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11409.html	Ally Financial
222	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/883.html	Western Digital
223	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11109.html	Chesapeake Energy
224	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2027.html	PPL
225	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/408.html	Textron
226	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2051.html	Consolidated Edison
227	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2858.html	Nordstrom
228	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2402.html	Marsh & McLennan
229	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/1082.html	Ecolab
230	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10664.html	Marriott International
231	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2069.html	CSX
232	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10572.html	Whole Foods Market
233	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10907.html	EOG Resources
234	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/201.html	H.J. Heinz
235	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2497.html	Lincoln National
236	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10315.html	Health Net
237	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10666.html	C.H. Robinson Worldwide
238	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2367.html	Guardian Life Ins. Co. of America
239	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2586.html	SunTrust Banks
240	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10218.html	SAIC
241	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10421.html	Huntsman
242	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/5019.html	Praxair
243	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10679.html	Peter Kiewit Sons'
244	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11260.html	Las Vegas Sands
245	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/389.html	Stanley Black & Decker
246	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11253.html	Mosaic
247	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2116.html	Norfolk Southern
248	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10820.html	URS
249	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2742.html	Jacobs Engineering Group
250	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/558.html	VF
251	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3005.html	BB&T; Corp.
252	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/46.html	Avon Products
253	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10136.html	Office Depot
254	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3084.html	First Data
255	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2227.html	Automatic Data Processing
256	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11237.html	Liberty Global
257	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2343.html	Unum Group
258	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2778.html	L Brands
259	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11105.html	CarMax
260	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11464.html	Visa
261	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2039.html	Entergy
262	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11251.html	Synnex
263	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11322.html	Ameriprise Financial
264	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/133.html	R.R. Donnelley & Sons
265	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10411.html	Kinder Morgan
266	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2033.html	Xcel Energy
267	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10480.html	CDW
268	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2527.html	State Street Corp.
269	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2176.html	Tenet Healthcare
270	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11022.html	Liberty Interactive
271	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11295.html	Genworth Financial
272	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/5004.html	AGCO
273	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/8.html	Air Products & Chemicals
274	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/604.html	Newmont Mining
275	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11588.html	Reinsurance Group of America
276	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2022.html	Public Service Enterprise Group
277	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11677.html	KKR
278	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10153.html	Ross Stores
279	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10377.html	Estée Lauder
280	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11185.html	Gilead Sciences
281	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10043.html	Sempra Energy
282	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/371.html	Sherwin-Williams
283	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11331.html	Western Refining
284	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10923.html	Devon Energy
285	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10612.html	Bed Bath & Beyond
286	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11374.html	BlackRock
287	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10103.html	Family Dollar Stores
288	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/108.html	Hillshire Brands
289	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2887.html	Leucadia National
290	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10203.html	Principal Financial
291	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10275.html	Rock-Tenn
292	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10269.html	MGM Resorts International
293	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2941.html	Hertz Global Holdings
294	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11467.html	Discover Financial Services
295	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2139.html	W.W. Grainger
296	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10605.html	Henry Schein
297	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10003.html	Owens & Minor
298	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11234.html	GameStop
299	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/2047.html	DTE Energy
300	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/3069.html	Caesars Entertainment
301	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/626.html	Ball
302	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/992.html	Applied Materials
303	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11261.html	Centene
304	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/288.html	Motorola Solutions
305	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/1090.html	Stryker
306	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10059.html	AutoZone
307	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/10677.html	Sonic Automotive
308	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/583.html	Dover
309	http://money.cnn.com/magazines/fortune/fortune500/2013/snapshots/11193.html	Assurant
