rank	url	company
118	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2214.html	Halliburton
119	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/259.html	Eli Lilly
120	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/143.html	Emerson Electric
121	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2359.html	Massachusetts Mutual Life Insurance
122	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/309.html	Occidental Petroleum
123	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2135.html	AMR
124	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10893.html	Fluor
125	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2271.html	TJX
126	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/185.html	Goodyear Tire & Rubber
127	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/451.html	Xerox
128	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2416.html	Aflac
129	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2149.html	Manpower
130	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2488.html	Cigna
131	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10451.html	Hartford Financial Services Group
132	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2950.html	U.S. Bancorp
133	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3008.html	Arrow Electronics
134	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/64.html	Bristol-Myers Squibb
135	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10455.html	Freeport-McMoRan Copper & Gold
136	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2184.html	Nike
137	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/249.html	Kimberly-Clark
138	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/632.html	Nucor
139	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/5000.html	EMC
140	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10958.html	United States Steel
141	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/459.html	Baker Hughes
142	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11590.html	Time Warner Cable
143	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2103.html	Union Pacific
144	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3160.html	United Services Automobile Assn.
145	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2024.html	Exelon
146	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10120.html	Kohl's
147	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/445.html	Whirlpool
148	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10388.html	Capital One Financial
149	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/497.html	Illinois Tool Works
150	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/120.html	Cummins
151	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10550.html	AES
152	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2021.html	Southern
153	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2284.html	J.C. Penney
154	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10479.html	Apache
155	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/101.html	Colgate-Palmolive
156	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/326.html	Altria Group
157	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10650.html	Jabil Circuit
158	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/827.html	Danaher
159	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/318.html	Paccar
160	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2032.html	FirstEnergy
161	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11190.html	TRW Automotive Holdings
162	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2211.html	Computer Sciences
163	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/141.html	Eaton
164	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/719.html	Medtronic
165	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2576.html	PNC Financial Services Group
166	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2612.html	Bank of New York Mellon Corp.
167	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2068.html	Southwest Airlines
168	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/1057.html	Amgen
169	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3002.html	Progressive
170	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/658.html	HollyFrontier
171	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10712.html	CenturyLink
172	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2044.html	NextEra Energy
173	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/427.html	Marathon Oil
174	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10708.html	L-3 Communications
175	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10137.html	Oneok
176	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2058.html	American Electric Power
177	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11294.html	Viacom
178	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10570.html	Qualcomm
179	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2031.html	PG&E; Corp.
180	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/316.html	PPG Industries
181	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/174.html	General Mills
182	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11356.html	Global Partners
183	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10094.html	Dollar General
184	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10588.html	National Oilwell Varco
185	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3024.html	Gap
186	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2046.html	Duke Energy
187	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2014.html	Dominion Resources
188	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2901.html	CBS
189	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/1012.html	Lear
190	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2444.html	Loews
191	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10834.html	DISH Network
192	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10849.html	Anadarko Petroleum
193	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/226.html	Navistar International
194	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2689.html	Toys "R" Us
195	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/566.html	Baxter International
196	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3006.html	Omnicom Group
197	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10493.html	AutoNation
198	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10904.html	Community Health Systems
199	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2055.html	Constellation Energy
200	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/407.html	Texas Instruments
201	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11409.html	Ally Financial
202	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2485.html	Chubb
203	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10533.html	Waste Management
204	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2309.html	Aramark
205	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/242.html	Kellogg
206	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11709.html	Motorola Mobility Holdings
207	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10597.html	Dean Foods
208	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2099.html	US Airways Group
209	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2051.html	Consolidated Edison
210	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/252.html	Land O'Lakes
211	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2020.html	Edison International
212	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2027.html	PPL
213	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10556.html	Yum Brands
214	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2216.html	Genuine Parts
215	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/299.html	ConAgra Foods
216	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/319.html	Parker Hannifin
217	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10664.html	Marriott International
218	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/728.html	Smithfield Foods
219	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10514.html	Coventry Health Care
220	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/108.html	Sara Lee
221	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10315.html	Health Net
222	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10526.html	Penske Automotive Group
223	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11357.html	Icahn Enterprises
224	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11092.html	Monsanto
225	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/951.html	Thermo Fisher Scientific
226	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2069.html	CSX
227	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10567.html	Starbucks
228	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11070.html	eBay
229	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11109.html	Chesapeake Energy
230	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11022.html	Liberty Interactive
231	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2402.html	Marsh & McLennan
232	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10923.html	Devon Energy
233	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10136.html	Office Depot
234	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/46.html	Avon Products
235	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2430.html	Aon
236	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/408.html	Textron
237	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10421.html	Huntsman
238	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/5019.html	Praxair
239	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2039.html	Entergy
240	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2022.html	Public Service Enterprise Group
241	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2116.html	Norfolk Southern
242	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2858.html	Nordstrom
243	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3084.html	First Data
244	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/201.html	H.J. Heinz
245	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10218.html	SAIC
246	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2033.html	Xcel Energy
247	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2497.html	Lincoln National
248	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11322.html	Ameriprise Financial
249	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/133.html	R.R. Donnelley & Sons
250	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2367.html	Guardian Life Ins. Co. of America
251	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/992.html	Applied Materials
252	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/389.html	Stanley Black & Decker
253	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11251.html	Synnex
254	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2742.html	Jacobs Engineering Group
255	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10679.html	Peter Kiewit Sons'
256	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2778.html	Limited Brands
257	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/604.html	Newmont Mining
258	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11295.html	Genworth Financial
259	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10666.html	C.H. Robinson Worldwide
260	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2343.html	Unum Group
261	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11237.html	Liberty Global
262	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2527.html	State Street Corp.
263	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10907.html	EOG Resources
264	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10572.html	Whole Foods Market
265	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/8.html	Air Products & Chemicals
266	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10043.html	Sempra Energy
267	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3005.html	BB&T; Corp.
268	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11253.html	Mosaic
269	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2227.html	Automatic Data Processing
270	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10480.html	CDW
271	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2586.html	SunTrust Banks
272	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2176.html	Tenet Healthcare
273	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11234.html	GameStop
274	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/288.html	Motorola Solutions
275	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10820.html	URS
276	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/883.html	Western Digital
277	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/558.html	VF
278	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11260.html	Las Vegas Sands
279	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11105.html	CarMax
280	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11419.html	KBR
281	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11464.html	Visa
282	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11129.html	Enbridge Energy Partners
283	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11374.html	BlackRock
284	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11201.html	NRG Energy
285	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11331.html	Western Refining
286	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2011.html	Progress Energy
287	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2047.html	DTE Energy
288	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/3069.html	Caesars Entertainment
289	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11588.html	Reinsurance Group of America
290	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10377.html	Estée Lauder
291	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/1009.html	Micron Technology
292	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/5004.html	AGCO
293	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/371.html	Sherwin-Williams
294	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10612.html	Bed Bath & Beyond
295	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10203.html	Principal Financial
296	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/118.html	Crown Holdings
297	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/626.html	Ball
298	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10003.html	Owens & Minor
299	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10153.html	Ross Stores
300	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11467.html	Discover Financial Services
301	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10103.html	Family Dollar Stores
302	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10808.html	Reynolds American
303	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/10605.html	Henry Schein
304	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/583.html	Dover
305	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2041.html	CenterPoint Energy
306	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/11185.html	Gilead Sciences
307	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/41.html	Ashland
308	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/1090.html	Stryker
309	http://money.cnn.com/magazines/fortune/fortune500/2012/snapshots/2941.html	Hertz Global Holdings
