rank	url	company
77	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10015.html	HCA
78	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/396.html	Sunoco
79	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/204.html	Hess
80	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10511.html	Ingram Micro
81	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2434.html	Fannie Mae
82	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10472.html	Time Warner
83	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/236.html	Johnson Controls
84	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2126.html	Delta Air Lines
85	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/280.html	Merck
86	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/136.html	DuPont
87	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/556.html	Tyson Foods
88	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2493.html	American Express
89	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2681.html	Rite Aid
90	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10606.html	TIAA-CREF
91	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2999.html	CHS
92	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11373.html	Enterprise GP Holdings
93	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2359.html	Massachusetts Mutual Life Insurance
94	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11473.html	Philip Morris International
95	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/342.html	Raytheon
96	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10592.html	Express Scripts
97	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10451.html	Hartford Financial Services
98	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2490.html	Travelers Cos.
99	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2248.html	Publix Super Markets
100	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10810.html	Amazon.com
101	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10161.html	Staples
102	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11207.html	Google
103	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2302.html	Macy's
104	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/229.html	International Paper
105	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3057.html	Oracle
106	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/284.html	3M
107	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/128.html	Deere
108	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2262.html	McDonald's
109	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/5048.html	Tech Data
110	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/288.html	Motorola
111	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10893.html	Fluor
112	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/259.html	Eli Lilly
113	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/910.html	Coca-Cola Enterprises
114	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/64.html	Bristol-Myers Squibb
115	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10209.html	Northwestern Mutual
116	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11151.html	DirecTV Group
117	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/143.html	Emerson Electric
118	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10192.html	Nationwide
119	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2271.html	TJX
120	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2135.html	AMR
121	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2950.html	U.S. Bancorp
122	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11409.html	GMAC
123	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2576.html	PNC Financial Services Group
124	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2184.html	Nike
125	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/289.html	Murphy Oil
126	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/249.html	Kimberly-Clark
127	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/15.html	Alcoa
128	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11014.html	Plains All American Pipeline
129	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2488.html	Cigna
130	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2416.html	AFLAC
131	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11590.html	Time Warner Cable
132	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3160.html	United Services Automobile Association
133	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2284.html	J.C. Penney
134	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2024.html	Exelon
135	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10120.html	Kohl's
136	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/445.html	Whirlpool
137	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/326.html	Altria Group
138	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2211.html	Computer Sciences
139	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/553.html	Tesoro
140	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2102.html	UAL
141	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/185.html	Goodyear Tire &amp; Rubber
142	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2161.html	Avnet
143	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2149.html	Manpower
144	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10388.html	Capital One Financial
145	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2021.html	Southern
146	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10315.html	Health Net
147	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2044.html	FPL Group
148	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10708.html	L-3 Communications
149	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2055.html	Constellation Energy
150	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/309.html	Occidental Petroleum
151	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/101.html	Colgate-Palmolive
152	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/451.html	Xerox
153	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2014.html	Dominion Resources
154	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10455.html	Freeport-McMoRan Copper &amp; Gold
155	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/174.html	General Mills
156	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10550.html	AES
157	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3008.html	Arrow Electronics
158	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2214.html	Halliburton
159	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/1057.html	Amgen
160	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/719.html	Medtronic
161	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3002.html	Progressive
162	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3024.html	Gap
163	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/728.html	Smithfield Foods
164	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2103.html	Union Pacific
165	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2444.html	Loews
166	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/5000.html	EMC
167	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2123.html	Burlington Northern Santa Fe
168	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10514.html	Coventry Health Care
169	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/497.html	Illinois Tool Works
170	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11294.html	Viacom
171	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2689.html	Toys &quot;R&quot; Us
172	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2058.html	American Electric Power
173	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2031.html	PG&amp;E Corp.
174	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10794.html	Pepsi Bottling
175	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2051.html	Consolidated Edison
176	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2485.html	Chubb
177	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2901.html	CBS
178	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/299.html	ConAgra Foods
179	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2032.html	FirstEnergy
180	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/108.html	Sara Lee
181	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2046.html	Duke Energy
182	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10588.html	National Oilwell Varco
183	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2065.html	Continental Airlines
184	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/242.html	Kellogg
185	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/566.html	Baxter International
186	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2022.html	Public Service Enterprise Group
187	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2020.html	Edison International
188	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10631.html	Qwest Communications
189	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2309.html	Aramark
190	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/316.html	PPG Industries
191	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10904.html	Community Health Systems
192	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10136.html	Office Depot
193	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11419.html	KBR
194	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/141.html	Eaton
195	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10094.html	Dollar General
196	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10533.html	Waste Management
197	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11092.html	Monsanto
198	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3006.html	Omnicom Group
199	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10650.html	Jabil Circuit
200	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10834.html	DISH Network
201	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11190.html	TRW Automotive Holdings
202	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/226.html	Navistar International
203	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2742.html	Jacobs Engineering Group
204	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/881.html	Sun Microsystems
205	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10860.html	World Fuel Services
206	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/632.html	Nucor
207	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/827.html	Danaher
208	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10597.html	Dean Foods
209	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10137.html	Oneok
210	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11237.html	Liberty Global
211	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10958.html	United States Steel
212	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10493.html	AutoNation
213	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10664.html	Marriott International
214	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2981.html	ITT
215	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10218.html	SAIC
216	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10556.html	Yum Brands
217	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3005.html	BB&amp;T Corp.
218	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/120.html	Cummins
219	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2039.html	Entergy
220	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/408.html	Textron
221	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2402.html	Marsh &amp; McLennan
222	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2099.html	US Airways Group
223	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/407.html	Texas Instruments
224	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2586.html	SunTrust Banks
225	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10570.html	Qualcomm
226	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/252.html	Land O'Lakes
227	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11022.html	Liberty Media
228	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/46.html	Avon Products
229	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2068.html	Southwest Airlines
230	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/319.html	Parker Hannifin
231	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11253.html	Mosaic
232	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10558.html	BJ's Wholesale Club
233	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/201.html	H.J. Heinz
234	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/951.html	Thermo Fisher Scientific
235	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2343.html	Unum Group
236	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2216.html	Genuine Parts
237	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2367.html	Guardian Life Ins. Co. of America
238	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10679.html	Peter Kiewit Sons'
239	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2011.html	Progress Energy
240	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/133.html	R.R. Donnelley &amp; Sons
241	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10567.html	Starbucks
242	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/1012.html	Lear
243	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/459.html	Baker Hughes
244	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2033.html	Xcel Energy
245	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10526.html	Penske Automotive Group
246	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2018.html	Energy Future Holdings
247	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2297.html	Great Atlantic &amp; Pacific Tea
248	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2987.html	Fifth Third Bancorp
249	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2527.html	State Street Corp.
250	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3084.html	First Data
251	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2023.html	Pepco Holdings
252	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10820.html	URS
253	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2176.html	Tenet Healthcare
254	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2684.html	Regions Financial
255	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11234.html	GameStop
256	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2497.html	Lincoln National
257	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11295.html	Genworth Financial
258	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11126.html	XTO Energy
259	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2069.html	CSX
260	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10849.html	Anadarko Petroleum
261	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10923.html	Devon Energy
262	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/5019.html	Praxair
263	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11201.html	NRG Energy
264	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/3069.html	Harrah's Entertainment
265	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2227.html	Automatic Data Processing
266	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10203.html	Principal Financial
267	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11070.html	eBay
268	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11193.html	Assurant
269	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2778.html	Limited Brands
270	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2858.html	Nordstrom
271	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10479.html	Apache
272	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10808.html	Reynolds American
273	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/8.html	Air Products &amp; Chemicals
274	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2612.html	Bank of New York Mellon Corp.
275	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2041.html	CenterPoint Energy
276	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2828.html	Williams
277	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/542.html	Smith International
278	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10754.html	Republic Services
279	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10448.html	Boston Scientific
280	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/41.html	Ashland
280	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10043.html	Sempra Energy
282	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/318.html	Paccar
283	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10003.html	Owens &amp; Minor
284	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10572.html	Whole Foods Market
285	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2047.html	DTE Energy
286	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11467.html	Discover Financial Services
287	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2116.html	Norfolk Southern
288	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11322.html	Ameriprise Financial
289	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/118.html	Crown Holdings
290	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11357.html	Icahn Enterprises
291	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/510.html	Masco
292	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10071.html	Cablevision Systems
293	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10421.html	Huntsman
294	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11251.html	Synnex
295	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/604.html	Newmont Mining
296	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/11109.html	Chesapeake Energy
297	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/140.html	Eastman Kodak
298	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2430.html	Aon
299	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/73.html	Campbell Soup
300	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2027.html	PPL
301	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10666.html	C.H. Robinson Worldwide
302	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10178.html	Integrys Energy Group
303	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10577.html	Quest Diagnostics
304	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/883.html	Western Digital
305	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10103.html	Family Dollar Stores
306	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/2273.html	Winn-Dixie Stores
307	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/626.html	Ball
308	http://money.cnn.com/magazines/fortune/fortune500/2010/snapshots/10377.html	Estée Lauder
